# r (Mpc/h)   mu   v12   v12_perp   v12_par   sigma12   sigma12_perp  sigma12_par
62.000 6.500e-01 -7.045e+01 -6.984e+01 -9.204e+00 4.502e+02 4.493e+02 3.955e+02
62.000 7.500e-01 -7.039e+01 -6.955e+01 -1.085e+01 4.514e+02 4.501e+02 3.956e+02
62.000 8.500e-01 -7.099e+01 -6.985e+01 -1.268e+01 4.507e+02 4.491e+02 3.969e+02
62.000 9.500e-01 -7.111e+01 -6.971e+01 -1.406e+01 4.510e+02 4.491e+02 3.971e+02
66.000 5.000e-02 -6.532e+01 -6.532e+01 -8.059e-01 4.518e+02 4.518e+02 3.983e+02
66.000 1.500e-01 -6.498e+01 -6.495e+01 -1.936e+00 4.526e+02 4.525e+02 3.981e+02
66.000 2.500e-01 -6.489e+01 -6.477e+01 -3.963e+00 4.519e+02 4.518e+02 3.982e+02
66.000 3.500e-01 -6.519e+01 -6.504e+01 -4.416e+00 4.519e+02 4.517e+02 3.979e+02
66.000 4.500e-01 -6.441e+01 -6.414e+01 -5.905e+00 4.520e+02 4.516e+02 3.983e+02
66.000 5.500e-01 -6.501e+01 -6.460e+01 -7.288e+00 4.525e+02 4.519e+02 3.985e+02
66.000 6.500e-01 -6.472e+01 -6.415e+01 -8.607e+00 4.518e+02 4.510e+02 3.989e+02
66.000 7.500e-01 -6.449e+01 -6.372e+01 -9.933e+00 4.521e+02 4.509e+02 3.991e+02
66.000 8.500e-01 -6.495e+01 -6.388e+01 -1.177e+01 4.523e+02 4.508e+02 3.995e+02
66.000 9.500e-01 -6.467e+01 -6.337e+01 -1.286e+01 4.518e+02 4.499e+02 4.000e+02
70.000 5.000e-02 -5.996e+01 -5.995e+01 -9.532e-01 4.536e+02 4.536e+02 4.009e+02
70.000 1.500e-01 -5.936e+01 -5.933e+01 -1.972e+00 4.533e+02 4.532e+02 4.008e+02
70.000 2.500e-01 -5.922e+01 -5.915e+01 -2.917e+00 4.533e+02 4.532e+02 4.015e+02
70.000 3.500e-01 -5.986e+01 -5.970e+01 -4.382e+00 4.533e+02 4.530e+02 4.013e+02
70.000 4.500e-01 -5.914e+01 -5.891e+01 -5.219e+00 4.532e+02 4.528e+02 4.016e+02
70.000 5.500e-01 -5.998e+01 -5.968e+01 -5.995e+00 4.535e+02 4.529e+02 4.020e+02
70.000 6.500e-01 -5.966e+01 -5.911e+01 -8.053e+00 4.541e+02 4.532e+02 4.016e+02
70.000 7.500e-01 -5.899e+01 -5.824e+01 -9.371e+00 4.536e+02 4.524e+02 4.025e+02
70.000 8.500e-01 -5.984e+01 -5.886e+01 -1.081e+01 4.534e+02 4.519e+02 4.028e+02
70.000 9.500e-01 -5.954e+01 -5.838e+01 -1.169e+01 4.535e+02 4.517e+02 4.027e+02
74.000 5.000e-02 -5.491e+01 -5.491e+01 -3.903e-01 4.549e+02 4.549e+02 4.036e+02
74.000 1.500e-01 -5.464e+01 -5.462e+01 -1.477e+00 4.542e+02 4.542e+02 4.039e+02
74.000 2.500e-01 -5.457e+01 -5.448e+01 -3.078e+00 4.539e+02 4.538e+02 4.039e+02
74.000 3.500e-01 -5.423e+01 -5.407e+01 -4.107e+00 4.542e+02 4.540e+02 4.039e+02
74.000 4.500e-01 -5.509e+01 -5.485e+01 -5.162e+00 4.547e+02 4.543e+02 4.041e+02
